rootAge_hpd_min,1921
rootAge_hpd_max,1957
rootAge_mean,1939
rootAge_median,1941
clockRate_hpd_min,1.99$ \times 10^{-4}$
clockRate_hpd_max,3.34$ \times 10^{-4}$
clockRate_mean,2.62$ \times 10^{-4}$
clockRate_median,2.62$ \times 10^{-4}$
latentBranches_hpd_min,5
latentBranches_hpd_max,8
latentBranches_mean,6.2
latentBranches_median,6
latentStateRate_hpd_min,0.02
latentStateRate_hpd_max,0.07
latentStateRate_mean,0.05
latentStateRate_median,0.04
latentStateBias_hpd_min,0.376
latentStateBias_hpd_max,0.898
latentStateBias_mean,0.66
latentStateBias_median,0.67
