rootAge_hpd_min,1764
rootAge_hpd_max,1956
rootAge_mean,1875
rootAge_median,1900
clockRate_hpd_min,4.42$ \times 10^{-5}$
clockRate_hpd_max,2.74$ \times 10^{-4}$
clockRate_mean,1.39$ \times 10^{-4}$
clockRate_median,1.29$ \times 10^{-4}$
latentBranches_hpd_min,0
latentBranches_hpd_max,6
latentBranches_mean,2.7
latentBranches_median,3
latentStateRate_hpd_min,0.00
latentStateRate_hpd_max,0.03
latentStateRate_mean,0.01
latentStateRate_median,0.01
latentStateBias_hpd_min,0.078
latentStateBias_hpd_max,0.927
latentStateBias_mean,0.54
latentStateBias_median,0.55
