rootAge_hpd_min,1937
rootAge_hpd_max,1945
rootAge_mean,1938
rootAge_median,1939
clockRate_hpd_min,2.17$ \times 10^{-4}$
clockRate_hpd_max,2.49$ \times 10^{-4}$
clockRate_mean,2.54$ \times 10^{-4}$
clockRate_median,2.45$ \times 10^{-4}$
latentBranches_hpd_min,6
latentBranches_hpd_max,6
latentBranches_mean,5.8
latentBranches_median,6
latentStateRate_hpd_min,0.03
latentStateRate_hpd_max,0.04
latentStateRate_mean,0.04
latentStateRate_median,0.04
latentStateBias_hpd_min,0.681
latentStateBias_hpd_max,0.701
latentStateBias_mean,0.71
latentStateBias_median,0.70
