rootAge_hpd_min,1897
rootAge_hpd_max,1944
rootAge_mean,1926
rootAge_median,1932
clockRate_hpd_min,1.35$ \times 10^{-4}$
clockRate_hpd_max,2.76$ \times 10^{-4}$
clockRate_mean,2.17$ \times 10^{-4}$
clockRate_median,2.25$ \times 10^{-4}$
latentBranches_hpd_min,4
latentBranches_hpd_max,7
latentBranches_mean,5.9
latentBranches_median,6
latentStateRate_hpd_min,0.01
latentStateRate_hpd_max,0.04
latentStateRate_mean,0.02
latentStateRate_median,0.02
latentStateBias_hpd_min,0.297
latentStateBias_hpd_max,0.794
latentStateBias_mean,0.58
latentStateBias_median,0.58
